seed,turn,greedy_step,phase,pool_active,best_die,fatigue_before,energy_budget,energy_used_before,energy_remaining_before,candidate,category,energy_cost,rpe,rpe_max,ctl_gain,quality_gain,legal,illegal_reason,excluded_only_by_rpe,delta_energy_term,delta_quality_term,delta_rpe_term,delta_fatigue_term,marginal_utility,decomposition_residual,utility_before,utility_after,projected_spend,projected_offset,projected_q,projected_q_delta,projected_s,projected_s_delta,projected_recovery,projected_recovery_delta,projected_fatigue_raw,projected_fatigue_final,projected_overtraining,distance_to_ot,bust_probability,rank,selected,decision,stop_reason,available_count,pool_permanent,cumulative_ctl_before,quality_total_before,completions_before,dominant_negative_term,fatigue_weight_break_even,last_selected_margin,margin_drop_from_last_selection
18,5,4,weighted_greedy,8-6-6-6,8,-4,14,13,1,EF1,EF,1,1,6,1,0,True,,False,0.2142857142857144,0.0,-0.03472222222222221,-0.25,-0.07043650793650791,-1.1102230246251565e-16,4.466269841269841,4.395833333333333,14,-1,0,0,0,0,0,0,-4,-4,False,12,0.0,1,False,best_rejected_stop,marginal_utility_negative,12,8-6-6-6,39,4,"{""EF2"": 2, ""EF3"": 3, ""EF4"": 3, ""Seuil3"": 2, ""Seuil4"": 2}",delta_fatigue_term,0.1795634920634922,0.36507936507936467,0.4355158730158726
18,6,3,weighted_greedy,8-6-6-6-6,8,-4,18,10,8,EF5,EF,5,5,6,5,0,True,,False,0.8333333333333333,0.0,0.0,-1.0,-0.16666666666666696,-2.220446049250313e-16,4.625,4.458333333333333,15,-4,0,0,0,0,-1,3,-5,-5,False,13,0.0,1,False,best_rejected_stop,marginal_utility_negative,12,8-6-6-6-6,52,5,"{""EF2"": 2, ""EF3"": 4, ""EF4"": 3, ""EF5"": 1, ""SL5"": 1, ""Seuil3"": 2, ""Seuil4"": 2}",delta_fatigue_term,0.20833333333333331,,
18,7,5,weighted_greedy,8-6-6-6-6,8,-8,20,18,2,EF1,EF,1,1,6,1,0,True,,False,0.14999999999999947,0.0,-0.029166666666666674,-0.5,-0.3791666666666673,-1.1102230246251565e-16,5.6375,5.258333333333333,19,1,1,1,0,0,0,0,-7,-7,False,15,0.0,1,False,best_rejected_stop,marginal_utility_negative,13,8-6-6-6-6,62,6,"{""EF2"": 2, ""EF3"": 4, ""EF4"": 3, ""EF5"": 2, ""SL5"": 2, ""Seuil3"": 2, ""Seuil4"": 2}",delta_fatigue_term,0.060416666666666397,1.4291666666666663,1.8083333333333336
18,8,3,weighted_greedy,8-8-6-6-6,8,-8,17,10,7,EF1,EF,1,1,5,1,0,True,,False,0.17647058823529438,0.0,-0.06666666666666668,-0.75,-0.640196078431372,2.220446049250313e-16,5.514705882352941,4.874509803921569,11,-9,0,0,0,0,-4,0,-12,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,13,8-8-6-6-6,80,8,"{""EF2"": 2, ""EF3"": 4, ""EF4"": 4, ""EF5"": 3, ""SL5"": 2, ""SL6"": 1, ""Seuil3"": 3, ""Seuil4"": 2}",delta_fatigue_term,0.03660130718954257,,
18,9,3,weighted_greedy,8-8-6-6-6,8,-8,19,11,8,EF5,EF,5,5,7,5,0,True,,False,0.7894736842105261,0.0,-0.005952380952380959,-1.0,-0.21647869674185483,2.7755575615628914e-17,4.68327067669173,4.466791979949875,16,-4,0,0,0,0,-1,3,-9,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,13,8-8-6-6-6,90,9,"{""EF2"": 2, ""EF3"": 4, ""EF4"": 4, ""EF5"": 4, ""SL5"": 3, ""SL6"": 1, ""Seuil3"": 3, ""Seuil4"": 2}",delta_fatigue_term,0.1958803258145363,,
18,10,5,weighted_greedy,8-8-6-6-6-6,8,-8,24,17,7,EF4,EF,4,4,6,4,0,True,,False,0.5,0.0,-0.002083333333333326,-0.5,-0.002083333333333215,1.1102230246251565e-16,5.802083333333333,5.8,21,-2,0,0,0,0,0,3,-8,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,14,8-8-6-6-6-6,101,10,"{""EF2"": 2, ""EF3"": 4, ""EF4"": 4, ""EF5"": 5, ""SL5"": 3, ""SL6"": 2, ""Seuil3"": 3, ""Seuil4"": 2}",delta_fatigue_term,0.24895833333333334,0.4965277777777777,0.4986111111111109
18,11,5,weighted_greedy,8-8-8-6-6-6,8,-8,25,18,7,EF4,EF,4,4,8,4,0,True,,False,0.48,0.0,-0.003124999999999989,-0.5,-0.023124999999999396,6.106226635438361e-16,5.800625,5.7775,22,-2,0,0,0,0,0,3,-8,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,14,8-8-8-6-6-6,118,12,"{""EF2"": 3, ""EF3"": 4, ""EF4"": 4, ""EF5"": 6, ""SL5"": 3, ""SL6"": 3, ""Seuil3"": 3, ""Seuil4"": 3}",delta_fatigue_term,0.2384375,0.4747916666666665,0.4979166666666659
18,12,5,weighted_greedy,8-8-8-6-6-6,8,-8,24,18,6,EF4,EF,4,4,8,4,0,True,,False,0.5,0.0,-0.003124999999999989,-0.5,-0.0031249999999998224,1.6653345369377348e-16,5.890625,5.8875,22,-2,0,0,0,0,0,3,-8,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,14,8-8-8-6-6-6,136,14,"{""EF2"": 4, ""EF3"": 4, ""EF4"": 4, ""EF5"": 7, ""SL5"": 3, ""SL6"": 3, ""SL7"": 1, ""Seuil3"": 3, ""Seuil4"": 4}",delta_fatigue_term,0.2484375,0.4947916666666661,0.4979166666666659
18,13,5,weighted_greedy,8-8-8-8-6-6,8,-8,24,19,5,EF4,EF,4,4,7,4,0,True,,False,0.5,0.0,-0.005357142857142866,-0.5,-0.005357142857142172,6.938893903907228e-16,6.044642857142857,6.039285714285715,23,-2,0,0,0,0,0,3,-8,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,15,8-8-8-8-6-6,154,16,"{""EF2"": 5, ""EF3"": 4, ""EF4"": 4, ""EF5"": 8, ""SL5"": 3, ""SL6"": 3, ""SL7"": 2, ""Seuil3"": 3, ""Seuil4"": 5}",delta_fatigue_term,0.24732142857142858,0.49107142857142794,0.4964285714285701
18,14,5,weighted_greedy,8-8-8-8-6-6,8,-8,24,19,5,EF4,EF,4,4,8,4,0,True,,False,0.5,0.0,-0.004687500000000011,-0.5,-0.004687500000000178,-1.6653345369377348e-16,6.0234375,6.01875,23,-2,0,0,0,0,0,3,-8,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,15,8-8-8-8-6-6,173,18,"{""EF2"": 5, ""EF3"": 5, ""EF4"": 4, ""EF5"": 9, ""SL5"": 3, ""SL6"": 3, ""SL7"": 3, ""Seuil3"": 3, ""Seuil4"": 6}",delta_fatigue_term,0.24765625,0.4921875,0.4968750000000002
18,15,5,weighted_greedy,8-8-8-8-6-6,8,-8,26,19,7,EF2,EF,2,2,8,2,0,True,,False,0.23076923076923128,0.0,-0.017187499999999994,-0.25,-0.03641826923076863,8.326672684688674e-17,5.840745192307692,5.804326923076923,21,-4,0,0,0,0,-1,2,-9,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,15,8-8-8-8-6-6,192,20,"{""EF2"": 6, ""EF3"": 5, ""EF4"": 4, ""EF5"": 10, ""SL5"": 3, ""SL6"": 3, ""SL7"": 3, ""SL8"": 1, ""Seuil3"": 3, ""Seuil4"": 7}",delta_fatigue_term,0.2135817307692313,0.4537259615384608,0.4901442307692294
18,16,5,weighted_greedy,8-8-8-8-6-6,8,-8,25,19,6,EF4,EF,4,4,7,4,0,True,,False,0.48,0.0,-0.005357142857142866,-0.5,-0.025357142857142634,2.498001805406602e-16,5.949642857142857,5.924285714285714,23,-2,0,0,0,0,0,3,-8,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,16,8-8-8-8-6-6,211,22,"{""EF2"": 7, ""EF3"": 5, ""EF4"": 4, ""EF5"": 11, ""SL5"": 3, ""SL6"": 3, ""SL7"": 3, ""SL8"": 2, ""Seuil3"": 3, ""Seuil4"": 8}",delta_fatigue_term,0.23732142857142857,0.47107142857142925,0.4964285714285719
19,1,3,weighted_greedy,6-6-6-6,6,0,12,4,8,EF1,EF,1,1,6,1,0,True,,False,0.25,0.0,-0.013888888888888881,-0.75,-0.5138888888888884,4.440892098500626e-16,3.0833333333333335,2.5694444444444446,5,-9,0,0,0,0,-4,0,-4,-4,False,10,0.0,1,False,best_rejected_stop,marginal_utility_negative,2,6-6-6-6,0,0,{},delta_fatigue_term,0.0787037037037037,0.49999999999999956,1.013888888888888
19,3,4,weighted_greedy,6-6-6-6,6,-4,13,12,1,EF1,EF,1,1,5,1,0,True,,False,0.23076923076923084,0.0,-0.037500000000000006,-0.25,-0.056730769230769695,-5.273559366969494e-16,4.469230769230769,4.4125,13,-1,0,0,0,0,0,0,-4,-4,False,10,0.0,1,False,best_rejected_stop,marginal_utility_negative,9,6-6-6-6,16,2,"{""EF2"": 2, ""EF3"": 2, ""Seuil3"": 2}",delta_fatigue_term,0.19326923076923083,0.42307692307692335,0.47980769230769305
19,4,3,weighted_greedy,6-6-6-6,6,-4,11,10,1,EF1,EF,1,1,5,1,0,True,,False,0.27272727272727293,0.0,-0.06666666666666668,-0.25,-0.04393939393939306,6.938893903907228e-16,4.727272727272727,4.683333333333334,11,-3,0,0,0,0,0,1,-4,-4,False,10,0.0,1,False,best_rejected_stop,marginal_utility_negative,11,6-6-6-6,28,3,"{""EF2"": 2, ""EF3"": 2, ""EF4"": 2, ""Seuil3"": 2, ""Seuil4"": 1}",delta_fatigue_term,0.20606060606060625,,
19,8,3,weighted_greedy,8-8-6-6-6,8,-6,14,11,3,EF3,EF,3,3,7,3,0,True,,False,0.6428571428571428,0.0,-0.02976190476190474,-0.75,-0.13690476190476186,8.326672684688674e-17,5.303571428571429,5.166666666666667,14,-6,0,0,0,0,-3,1,-9,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,12,8-8-6-6-6,84,8,"{""EF2"": 2, ""EF3"": 3, ""EF4"": 3, ""EF5"": 5, ""SL5"": 3, ""SL6"": 1, ""Seuil3"": 3, ""Seuil4"": 1}",delta_fatigue_term,0.20436507936507933,,
19,10,6,weighted_greedy,8-8-6-6-6-6,8,-8,22,21,1,EF1,EF,1,1,7,1,0,True,,False,0.13636363636363624,0.0,-0.019047619047619035,-0.25,-0.1326839826839823,4.996003610813204e-16,6.013636363636364,5.880952380952381,22,-1,0,0,0,0,0,0,-8,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,13,8-8-6-6-6-6,114,11,"{""EF2"": 2, ""EF3"": 3, ""EF4"": 4, ""EF5"": 7, ""SL5"": 3, ""SL6"": 2, ""SL7"": 1, ""Seuil3"": 4, ""Seuil4"": 1}",delta_fatigue_term,0.11731601731601721,0.04366883116883091,0.1763528138528132
19,11,5,weighted_greedy,8-8-8-6-6-6,8,-8,25,18,7,EF4,EF,4,4,7,4,0,True,,False,0.48,0.0,-0.0035714285714285587,-0.5,-0.02357142857142769,8.881784197001252e-16,5.820714285714286,5.797142857142857,22,-2,0,0,0,0,0,3,-8,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,15,8-8-8-6-6-6,135,13,"{""EF1"": 1, ""EF2"": 2, ""EF3"": 3, ""EF4"": 5, ""EF5"": 8, ""SL5"": 3, ""SL6"": 2, ""SL7"": 2, ""Seuil3"": 4, ""Seuil4"": 2}",delta_fatigue_term,0.2382142857142857,0.47404761904761905,0.49761904761904674
19,12,6,weighted_greedy,8-8-8-6-6-6,8,-8,23,22,1,EF1,EF,1,1,8,1,0,True,,False,0.13043478260869534,0.0,-0.01770833333333334,-0.25,-0.13727355072463787,1.1102230246251565e-16,6.007065217391305,5.869791666666667,23,-1,0,0,0,0,0,0,-8,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,15,8-8-8-6-6-6,153,15,"{""EF1"": 1, ""EF2"": 3, ""EF3"": 3, ""EF4"": 5, ""EF5"": 9, ""SL5"": 3, ""SL6"": 2, ""SL7"": 3, ""Seuil3"": 4, ""Seuil4"": 3}",delta_fatigue_term,0.112726449275362,0.018614130434783327,0.1558876811594212
19,13,5,weighted_greedy,8-8-8-8-6-6,8,-8,28,19,9,EF2,EF,2,2,8,2,0,True,,False,0.2142857142857144,0.0,-0.017187499999999994,-0.25,-0.05290178571428594,-3.608224830031759e-16,5.684151785714286,5.63125,21,-4,0,0,0,0,-1,2,-9,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,15,8-8-8-8-6-6,175,17,"{""EF1"": 2, ""EF2"": 3, ""EF3"": 3, ""EF4"": 6, ""EF5"": 10, ""SL5"": 3, ""SL6"": 2, ""SL7"": 3, ""SL8"": 1, ""Seuil3"": 4, ""Seuil4"": 4}",delta_fatigue_term,0.19709821428571442,0.42075892857142794,0.4736607142857139
19,14,5,weighted_greedy,8-8-8-8-6-6,8,-8,20,19,1,EF1,EF,1,1,7,1,0,True,,False,0.15000000000000036,0.0,-0.0267857142857143,-0.25,-0.12678571428571317,7.771561172376096e-16,6.519642857142856,6.392857142857143,20,-5,0,0,0,0,-2,1,-10,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,16,8-8-8-8-6-6,194,19,"{""EF1"": 2, ""EF2"": 4, ""EF3"": 3, ""EF4"": 6, ""EF5"": 11, ""SL5"": 3, ""SL6"": 2, ""SL7"": 3, ""SL8"": 2, ""Seuil3"": 4, ""Seuil4"": 5}",delta_fatigue_term,0.12321428571428605,0.5910714285714276,0.7178571428571408
19,16,5,weighted_greedy,8-8-8-8-6-6,8,-8,28,19,9,EF2,EF,2,2,8,2,0,True,,False,0.2142857142857144,0.0,-0.017187499999999994,-0.25,-0.05290178571428594,-3.608224830031759e-16,5.684151785714286,5.63125,21,-4,0,0,0,0,-1,2,-9,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,16,8-8-8-8-6-6,236,23,"{""EF1"": 2, ""EF2"": 5, ""EF3"": 4, ""EF4"": 7, ""EF5"": 13, ""SL5"": 3, ""SL6"": 2, ""SL7"": 4, ""SL8"": 3, ""Seuil3"": 4, ""Seuil4"": 7}",delta_fatigue_term,0.19709821428571442,0.42075892857142794,0.4736607142857139
20,1,3,weighted_greedy,6-6-6-6,6,0,14,4,10,EF1,EF,1,1,6,1,0,True,,False,0.2142857142857143,0.0,-0.013888888888888881,-0.75,-0.5496031746031749,-3.3306690738754696e-16,2.9404761904761902,2.390873015873016,5,-9,0,0,0,0,-4,0,-4,-4,False,10,0.0,1,False,best_rejected_stop,marginal_utility_negative,2,6-6-6-6,0,0,{},delta_fatigue_term,0.0667989417989418,0.4285714285714288,0.9781746031746037
20,5,5,weighted_greedy,8-6-6-6,8,-4,17,16,1,EF1,EF,1,1,8,1,0,True,,False,0.17647058823529438,0.0,-0.018750000000000003,-0.5,-0.34227941176470544,1.6653345369377348e-16,5.198529411764706,4.85625,17,2,2,1,0,0,0,0,-2,-2,False,10,0.0,1,False,best_rejected_stop,marginal_utility_negative,12,8-6-6-6,41,5,"{""EF1"": 1, ""EF2"": 3, ""EF3"": 3, ""EF4"": 2, ""Seuil3"": 3, ""Seuil4"": 2}",delta_fatigue_term,0.0788602941176472,1.2689950980392157,1.6112745098039212
20,6,3,weighted_greedy,8-6-6-6-6,8,-3,18,10,8,EF5,EF,5,5,7,5,0,True,,False,0.8333333333333333,0.0,0.0,-1.0,-0.16666666666666607,6.661338147750939e-16,4.595238095238095,4.428571428571429,15,-4,0,0,0,0,-1,3,-4,-4,False,12,0.0,1,False,best_rejected_stop,marginal_utility_negative,12,8-6-6-6-6,57,7,"{""EF1"": 1, ""EF2"": 3, ""EF3"": 4, ""EF4"": 2, ""EF5"": 1, ""SL5"": 1, ""Seuil3"": 4, ""Seuil4"": 2}",delta_fatigue_term,0.20833333333333331,,
20,7,3,weighted_greedy,8-8-6-6-6,8,-7,17,11,6,EF5,EF,5,5,6,5,0,True,,False,0.8823529411764701,0.0,-0.0069444444444444475,-1.0,-0.12459150326797364,6.938893903907228e-16,4.9203431372549025,4.795751633986928,16,-4,0,0,0,0,-1,3,-8,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,13,8-8-6-6-6,67,8,"{""EF1"": 1, ""EF2"": 3, ""EF3"": 4, ""EF4"": 2, ""EF5"": 2, ""SL5"": 2, ""Seuil3"": 4, ""Seuil4"": 2}",delta_fatigue_term,0.21885212418300642,,
20,8,3,weighted_greedy,8-8-6-6-6,8,-8,18,11,7,EF5,EF,5,5,8,5,0,True,,False,0.833333333333333,0.0,-0.005208333333333343,-1.0,-0.1718750000000009,-5.828670879282072e-16,4.755208333333334,4.583333333333333,16,-4,0,0,0,0,-1,3,-9,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,13,8-8-6-6-6,78,9,"{""EF1"": 1, ""EF2"": 3, ""EF3"": 4, ""EF4"": 2, ""EF5"": 3, ""SL5"": 2, ""SL6"": 1, ""Seuil3"": 4, ""Seuil4"": 2}",delta_fatigue_term,0.20703124999999992,,
20,9,4,weighted_greedy,8-8-6-6-6,8,-8,12,10,2,EF1,EF,1,1,4,1,0,True,,False,0.25,0.0,-0.03645833333333334,-0.75,-0.536458333333333,3.3306690738754696e-16,6.208333333333333,5.671875,11,-9,0,0,0,0,-4,0,-12,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,14,8-8-6-6-6,89,10,"{""EF1"": 1, ""EF2"": 3, ""EF3"": 4, ""EF4"": 2, ""EF5"": 4, ""SL5"": 2, ""SL6"": 2, ""Seuil3"": 4, ""Seuil4"": 2}",delta_fatigue_term,0.07118055555555555,0.45833333333333304,0.9947916666666661
20,10,3,weighted_greedy,8-8-6-6-6,8,-8,19,11,8,EF5,EF,5,5,6,5,0,True,,False,0.7894736842105261,0.0,-0.0069444444444444475,-1.0,-0.2174707602339181,2.498001805406602e-16,4.7160087719298245,4.498538011695906,16,-4,0,0,0,0,-1,3,-9,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,14,8-8-6-6-6,99,11,"{""EF1"": 1, ""EF2"": 4, ""EF3"": 4, ""EF4"": 3, ""EF5"": 4, ""SL5"": 2, ""SL6"": 2, ""Seuil3"": 4, ""Seuil4"": 3}",delta_fatigue_term,0.19563230994152042,,
20,13,5,weighted_greedy,8-8-8-6-6-6,8,-8,25,18,7,EF4,EF,4,4,6,4,0,True,,False,0.48,0.0,-0.004166666666666652,-0.5,-0.024166666666666003,6.661338147750939e-16,5.8475,5.823333333333333,22,-2,0,0,0,0,0,3,-8,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,14,8-8-8-6-6-6,138,14,"{""EF1"": 1, ""EF2"": 5, ""EF3"": 4, ""EF4"": 6, ""EF5"": 6, ""SL5"": 3, ""SL6"": 3, ""Seuil3"": 4, ""Seuil4"": 4}",delta_fatigue_term,0.23791666666666667,0.4730555555555558,0.4972222222222218
20,14,5,weighted_greedy,8-8-8-8-6-6,8,-8,27,19,8,EF2,EF,2,2,8,2,0,True,,False,0.22222222222222232,0.0,-0.017187499999999994,-0.25,-0.044965277777777146,5.273559366969494e-16,5.759548611111111,5.714583333333334,21,-4,0,0,0,0,-1,2,-9,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,14,8-8-8-8-6-6,156,16,"{""EF1"": 1, ""EF2"": 5, ""EF3"": 5, ""EF4"": 6, ""EF5"": 7, ""SL5"": 3, ""SL6"": 4, ""Seuil3"": 4, ""Seuil4"": 5}",delta_fatigue_term,0.20503472222222233,0.43663194444444375,0.4815972222222209
20,15,5,weighted_greedy,8-8-8-8-6-6,8,-8,26,19,7,EF2,EF,2,2,7,2,0,True,,False,0.23076923076923128,0.0,-0.019642857142857156,-0.25,-0.03887362637362468,1.1934897514720433e-15,5.861950549450549,5.823076923076924,21,-4,0,0,0,0,-1,2,-9,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,14,8-8-8-8-6-6,175,18,"{""EF1"": 1, ""EF2"": 5, ""EF3"": 6, ""EF4"": 6, ""EF5"": 8, ""SL5"": 3, ""SL6"": 4, ""SL7"": 1, ""Seuil3"": 4, ""Seuil4"": 6}",delta_fatigue_term,0.21112637362637413,0.4526098901098896,0.4914835164835143
20,16,5,weighted_greedy,8-8-8-8-6-6,8,-8,20,19,1,EF1,EF,1,1,7,1,0,True,,False,0.15000000000000036,0.0,-0.0267857142857143,-0.25,-0.12678571428571317,7.771561172376096e-16,6.519642857142856,6.392857142857143,20,-5,0,0,0,0,-2,1,-10,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,15,8-8-8-8-6-6,194,20,"{""EF1"": 1, ""EF2"": 5, ""EF3"": 7, ""EF4"": 6, ""EF5"": 9, ""SL5"": 3, ""SL6"": 4, ""SL7"": 2, ""Seuil3"": 4, ""Seuil4"": 7}",delta_fatigue_term,0.12321428571428605,0.5910714285714276,0.7178571428571408
21,1,3,weighted_greedy,6-6-6-6,6,0,14,4,10,EF1,EF,1,1,6,1,0,True,,False,0.2142857142857143,0.0,-0.013888888888888881,-0.75,-0.5496031746031749,-3.3306690738754696e-16,2.9404761904761902,2.390873015873016,5,-9,0,0,0,0,-4,0,-4,-4,False,10,0.0,1,False,best_rejected_stop,marginal_utility_negative,2,6-6-6-6,0,0,{},delta_fatigue_term,0.0667989417989418,0.4285714285714288,0.9781746031746037
21,2,6,weighted_greedy,6-6-6-6,6,-4,13,12,1,EF1,EF,1,1,6,1,0,True,,False,0.23076923076923084,0.0,-0.009722222222222215,-0.25,-0.028952991452991128,2.498001805406602e-16,5.869230769230769,5.840277777777778,13,-1,0,0,0,0,0,0,-4,-4,False,10,0.0,1,False,best_rejected_stop,marginal_utility_negative,6,6-6-6-6,4,0,"{""EF2"": 2}",delta_fatigue_term,0.22104700854700862,0.21618589743589745,0.24513888888888857
21,3,5,weighted_greedy,6-6-6-6,6,-4,14,12,2,EF1,EF,1,1,5,1,0,True,,False,0.2142857142857144,0.0,-0.01999999999999999,-0.25,-0.05571428571428605,-4.718447854656915e-16,5.7214285714285715,5.6657142857142855,13,-1,0,0,0,0,0,0,-4,-4,False,10,0.0,1,False,best_rejected_stop,marginal_utility_negative,8,6-6-6-6,16,2,"{""EF1"": 1, ""EF2"": 3, ""EF3"": 1, ""Seuil3"": 2}",delta_fatigue_term,0.19428571428571442,1.8738095238095238,1.9295238095238099
21,5,4,weighted_greedy,8-6-6-6,8,-5,7,5,2,EF1,EF,1,1,2,1,0,True,,False,0.4285714285714284,0.0,-0.020833333333333343,-0.75,-0.3422619047619051,-1.1102230246251565e-16,4.351190476190476,4.008928571428571,6,-9,0,0,0,0,-4,0,-9,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,10,8-6-6-6,39,5,"{""EF1"": 1, ""EF2"": 4, ""EF3"": 3, ""EF4"": 1, ""Seuil3"": 3, ""Seuil4"": 2}",delta_fatigue_term,0.13591269841269835,0.38690476190476186,0.729166666666667
21,7,3,weighted_greedy,8-6-6-6-6,8,-7,17,10,7,EF5,EF,5,5,8,5,0,True,,False,0.8823529411764706,0.0,0.0,-1.0,-0.11764705882352988,-4.440892098500626e-16,4.670955882352941,4.553308823529411,15,-4,0,0,0,0,-1,3,-8,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,12,8-6-6-6-6,60,7,"{""EF1"": 2, ""EF2"": 6, ""EF3"": 3, ""EF4"": 3, ""Seuil3"": 4, ""Seuil4"": 2, ""Seuil5"": 1}",delta_fatigue_term,0.22058823529411764,,
21,8,3,weighted_greedy,8-8-6-6-6,8,-8,19,10,9,EF1,EF,1,1,8,1,0,True,,False,0.1578947368421053,0.0,-0.04166666666666667,-0.75,-0.6337719298245617,-3.3306690738754696e-16,5.235197368421053,4.6014254385964914,11,-9,0,0,0,0,-4,0,-12,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,12,8-8-6-6-6,70,8,"{""EF1"": 2, ""EF2"": 6, ""EF3"": 3, ""EF4"": 3, ""EF5"": 1, ""SL5"": 1, ""Seuil3"": 4, ""Seuil4"": 2, ""Seuil5"": 1}",delta_fatigue_term,0.038742690058479544,,
21,10,3,weighted_greedy,8-8-6-6-6,8,-8,19,11,8,EF5,EF,5,5,8,5,0,True,,False,0.7894736842105261,0.0,-0.005208333333333343,-1.0,-0.2157346491228065,7.494005416219807e-16,4.6587171052631575,4.442982456140351,16,-4,0,0,0,0,-1,3,-9,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,13,8-8-6-6-6,90,10,"{""EF1"": 2, ""EF2"": 6, ""EF3"": 3, ""EF4"": 3, ""EF5"": 3, ""SL5"": 3, ""Seuil3"": 4, ""Seuil4"": 2, ""Seuil5"": 1}",delta_fatigue_term,0.19606633771929818,,
21,11,6,weighted_greedy,8-8-6-6-6-6,8,-8,20,19,1,EF1,EF,1,1,8,1,0,True,,False,0.15000000000000036,0.0,-0.014583333333333323,-0.25,-0.11458333333333304,-6.938893903907228e-17,6.21875,6.104166666666667,20,-3,0,0,0,0,0,1,-8,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,13,8-8-6-6-6-6,101,11,"{""EF1"": 2, ""EF2"": 6, ""EF3"": 3, ""EF4"": 3, ""EF5"": 4, ""SL5"": 3, ""SL6"": 1, ""Seuil3"": 4, ""Seuil4"": 2, ""Seuil5"": 1}",delta_fatigue_term,0.13541666666666702,0.03593750000000018,0.15052083333333321
21,12,5,weighted_greedy,8-8-8-6-6-6,8,-8,24,18,6,EF4,EF,4,4,8,4,0,True,,False,0.5,0.0,-0.003124999999999989,-0.5,-0.0031249999999998224,1.6653345369377348e-16,5.890625,5.8875,22,-2,0,0,0,0,0,3,-8,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,14,8-8-8-6-6-6,120,13,"{""EF1"": 2, ""EF2"": 8, ""EF3"": 3, ""EF4"": 3, ""EF5"": 5, ""SL5"": 3, ""SL6"": 2, ""Seuil3"": 4, ""Seuil4"": 3, ""Seuil5"": 1}",delta_fatigue_term,0.2484375,0.4947916666666661,0.4979166666666659
21,13,6,weighted_greedy,8-8-8-6-6-6,8,-8,23,22,1,EF1,EF,1,1,8,1,0,True,,False,0.13043478260869534,0.0,-0.01770833333333334,-0.25,-0.13727355072463787,1.1102230246251565e-16,6.007065217391305,5.869791666666667,23,-1,0,0,0,0,0,0,-8,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,14,8-8-8-6-6-6,138,15,"{""EF1"": 2, ""EF2"": 9, ""EF3"": 3, ""EF4"": 3, ""EF5"": 6, ""SL5"": 3, ""SL6"": 2, ""SL7"": 1, ""Seuil3"": 4, ""Seuil4"": 4, ""Seuil5"": 1}",delta_fatigue_term,0.112726449275362,0.018614130434783327,0.1558876811594212
21,14,5,weighted_greedy,8-8-8-8-6-6,8,-8,24,19,5,EF4,EF,4,4,7,4,0,True,,False,0.5,0.0,-0.005357142857142866,-0.5,-0.005357142857142172,6.938893903907228e-16,6.044642857142857,6.039285714285715,23,-2,0,0,0,0,0,3,-8,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,15,8-8-8-8-6-6,160,17,"{""EF1"": 2, ""EF2"": 10, ""EF3"": 3, ""EF4"": 4, ""EF5"": 7, ""SL5"": 3, ""SL6"": 2, ""SL7"": 2, ""Seuil3"": 4, ""Seuil4"": 5, ""Seuil5"": 1}",delta_fatigue_term,0.24732142857142858,0.49107142857142794,0.4964285714285701
